Survey,Site,Transect,Cfreq,Number,Recorder,Species,Abundance,latin_name,Order,Family,Family_Eng,Genus,FamilyNum,SpeNum,Transect_No_bird
1,MM,MM2,high,X202107271800,CHW,鹊鸲,1,Copsychus saularis,PASSERIFORMES,鹟科,Muscicapidae,Copsychus,101,1220,MM2X202107271800Copsychus saularis
1,MM,MM2,high,X202107271800,CHW,小白腰雨燕,2,Apus nipalensis,APODIFORMES,雨燕科,Apodidae,Apus,45,551,MM2X202107271800Apus nipalensis
1,MM,MM2,high,X202107271800,CHW,噪鹃,1,Eudynamys scolopaceus,CUCULIFORMES,杜鹃科,Cuculidae,Eudynamys,39,483,MM2X202107271800Eudynamys scolopaceus
1,MM,MM2,high,X202107271800,CHW,棕背伯劳,2,Lanius schach,PASSERIFORMES,伯劳科,Laniidae,Lanius,63,679,MM2X202107271800Lanius schach
1,MM,MM3,high,X202107271730,ZJ,白头鹎,4,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,MM3X202107271730Pycnonotus sinensis
1,MM,MM3,high,X202107271730,ZJ,淡眉雀鹛,1,Alcippe hueti,PASSERIFORMES,雀鹛科,Alcippeidae,Alcippe,87,1009,MM3X202107271730Alcippe hueti
1,MM,MM3,high,X202107271730,ZJ,红嘴蓝鹊,3,Urocissa erythroryncha,PASSERIFORMES,鸦科,Corvidae,Urocissa,69,720,MM3X202107271730Urocissa erythroryncha
1,MM,MM3,high,X202107271730,ZJ,长尾缝叶莺,1,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,MM3X202107271730Orthotomus sutorius
1,MM,MM2,high,X202107280640,YZZ,白喉红臀鹎,8,Pycnonotus aurigaster,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,817,MM2X202107280640Pycnonotus aurigaster
1,MM,MM2,high,X202107280640,YZZ,纯色山鹪莺,1,Prinia inornata,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,959,MM2X202107280640Prinia inornata
1,MM,MM2,high,X202107280640,YZZ,红耳鹎,2,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,MM2X202107280640Pycnonotus jocosus
1,MM,MM2,high,X202107280640,YZZ,红嘴蓝鹊,1,Urocissa erythroryncha,PASSERIFORMES,鸦科,Corvidae,Urocissa,69,720,MM2X202107280640Urocissa erythroryncha
1,MM,MM2,high,X202107280640,YZZ,黄腹山鹪莺,2,Prinia flaviventris,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,958,MM2X202107280640Prinia flaviventris
1,MM,MM2,high,X202107280640,YZZ,鹊鸲,1,Copsychus saularis,PASSERIFORMES,鹟科,Muscicapidae,Copsychus,101,1220,MM2X202107280640Copsychus saularis
1,MM,MM2,high,X202107280640,YZZ,松雀鹰,1,Accipiter virgatus,ACCIPITRIFORMES,鹰科,Accipitridae,Accipiter,20,242,MM2X202107280640Accipiter virgatus
1,MM,MM2,high,X202107280640,YZZ,长尾缝叶莺,4,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,MM2X202107280640Orthotomus sutorius
1,MM,MM2,high,X202107280640,YZZ,中华鹧鸪,1,Francolinus pintadeanus,GALLIFORMES,雉科,Phasianidae,Francolinus,2,116,MM2X202107280640Francolinus pintadeanus
1,MM,MM2,high,X202107280640,YZZ,朱背啄花鸟,1,Dicaeum cruentatum,PASSERIFORMES,啄花鸟科,Dicaeidae,Dicaeum,104,1339,MM2X202107280640Dicaeum cruentatum
1,MM,MM2,high,X202107280640,YZZ,珠颈斑鸠,1,Spilopelia chinensis,COLUMBIFORMES,鸠鸽科,Columbidae,Spilopelia,38,459,MM2X202107280640Spilopelia chinensis
1,MM,MM2,high,X202107280640,YZZ,棕背伯劳,6,Lanius schach,PASSERIFORMES,伯劳科,Laniidae,Lanius,63,679,MM2X202107280640Lanius schach
1,MM,MM2,high,X202107280640,YZZ,棕颈钩嘴鹛,1,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,MM2X202107280640Pomatorhinus ruficollis
1,MM,MM3,high,X202107280640,ZJ,白头鹎,17,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,MM3X202107280640Pycnonotus sinensis
1,MM,MM3,high,X202107280640,ZJ,黑短脚鹎,4,Hypsipetes leucocephalus,PASSERIFORMES,鹎科,Pycnonotidae,Hypsipetes,76,804,MM3X202107280640Hypsipetes leucocephalus
1,MM,MM3,high,X202107280640,ZJ,红耳鹎,14,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,MM3X202107280640Pycnonotus jocosus
1,MM,MM3,high,X202107280640,ZJ,红胸啄花鸟,1,Dicaeum ignipectus,PASSERIFORMES,啄花鸟科,Dicaeidae,Dicaeum,104,1338,MM3X202107280640Dicaeum ignipectus
1,MM,MM3,high,X202107280640,ZJ,鹊鸲,1,Copsychus saularis,PASSERIFORMES,鹟科,Muscicapidae,Copsychus,101,1220,MM3X202107280640Copsychus saularis
1,MM,MM3,high,X202107280640,ZJ,长尾缝叶莺,5,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,MM3X202107280640Orthotomus sutorius
1,MM,MM3,high,X202107280640,ZJ,朱背啄花鸟,2,Dicaeum cruentatum,PASSERIFORMES,啄花鸟科,Dicaeidae,Dicaeum,104,1339,MM3X202107280640Dicaeum cruentatum
1,MM,MM3,high,X202107280640,ZJ,棕背伯劳,2,Lanius schach,PASSERIFORMES,伯劳科,Laniidae,Lanius,63,679,MM3X202107280640Lanius schach
1,MM,MM2,high,X202107290645,YZZ,暗绿绣眼鸟,2,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,MM2X202107290645Zosterops simplex
1,MM,MM2,high,X202107290645,YZZ,白头鹎,1,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,MM2X202107290645Pycnonotus sinensis
1,MM,MM2,high,X202107290645,YZZ,白胸苦恶鸟,1,Amaurornis phoenicurus,GRUIFORMES,秧鸡科,Rallidae,Amaurornis,22,290,MM2X202107290645Amaurornis phoenicurus
1,MM,MM2,high,X202107290645,YZZ,池鹭,1,Ardeola bacchus,PELECANIFORMES,鹭科,Ardeidae,Ardeola,13,183,MM2X202107290645Ardeola bacchus
1,MM,MM2,high,X202107290645,YZZ,褐翅鸦鹃,1,Centropus sinensis,CUCULIFORMES,杜鹃科,Cuculidae,Centropus,39,478,MM2X202107290645Centropus sinensis
1,MM,MM2,high,X202107290645,YZZ,黑喉噪鹛,4,Pterorhinus chinensis,PASSERIFORMES,噪鹛科,Leiothrichidae,Pterorhinus,88,1068,MM2X202107290645Pterorhinus chinensis
1,MM,MM2,high,X202107290645,YZZ,红耳鹎,14,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,MM2X202107290645Pycnonotus jocosus
1,MM,MM2,high,X202107290645,YZZ,鹊鸲,2,Copsychus saularis,PASSERIFORMES,鹟科,Muscicapidae,Copsychus,101,1220,MM2X202107290645Copsychus saularis
1,MM,MM2,high,X202107290645,YZZ,长尾缝叶莺,3,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,MM2X202107290645Orthotomus sutorius
1,MM,MM2,high,X202107290645,YZZ,朱背啄花鸟,1,Dicaeum cruentatum,PASSERIFORMES,啄花鸟科,Dicaeidae,Dicaeum,104,1339,MM2X202107290645Dicaeum cruentatum
1,MM,MM2,high,X202107290645,YZZ,珠颈斑鸠,2,Spilopelia chinensis,COLUMBIFORMES,鸠鸽科,Columbidae,Spilopelia,38,459,MM2X202107290645Spilopelia chinensis
1,MM,MM2,high,X202107290645,YZZ,棕背伯劳,3,Lanius schach,PASSERIFORMES,伯劳科,Laniidae,Lanius,63,679,MM2X202107290645Lanius schach
1,MM,MM3,high,X202107290645,ZJ,白喉红臀鹎,4,Pycnonotus aurigaster,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,817,MM3X202107290645Pycnonotus aurigaster
1,MM,MM3,high,X202107290645,ZJ,池鹭,2,Ardeola bacchus,PELECANIFORMES,鹭科,Ardeidae,Ardeola,13,183,MM3X202107290645Ardeola bacchus
1,MM,MM3,high,X202107290645,ZJ,褐翅鸦鹃,2,Centropus sinensis,CUCULIFORMES,杜鹃科,Cuculidae,Centropus,39,478,MM3X202107290645Centropus sinensis
1,MM,MM3,high,X202107290645,ZJ,黑喉噪鹛,4,Pterorhinus chinensis,PASSERIFORMES,噪鹛科,Leiothrichidae,Pterorhinus,88,1068,MM3X202107290645Pterorhinus chinensis
1,MM,MM3,high,X202107290645,ZJ,红耳鹎,31,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,MM3X202107290645Pycnonotus jocosus
1,MM,MM3,high,X202107290645,ZJ,林雕,1,Ictinaetus malaiensis,ACCIPITRIFORMES,鹰科,Accipitridae,Ictinaetus,20,231,MM3X202107290645Ictinaetus malaiensis
1,MM,MM3,high,X202107290645,ZJ,绿嘴地鹃,4,Phaenicophaeus tristis,CUCULIFORMES,杜鹃科,Cuculidae,Phaenicophaeus,39,480,MM3X202107290645Phaenicophaeus tristis
1,MM,MM3,high,X202107290645,ZJ,白鹭,1,Egretta garzetta,PELECANIFORMES,鹭科,Ardeidae,Egretta,13,193,MM3X202107290645Egretta garzetta
1,MM,MM3,high,X202107290645,ZJ,长尾缝叶莺,6,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,MM3X202107290645Orthotomus sutorius
1,MM,MM3,high,X202107290645,ZJ,朱背啄花鸟,1,Dicaeum cruentatum,PASSERIFORMES,啄花鸟科,Dicaeidae,Dicaeum,104,1339,MM3X202107290645Dicaeum cruentatum
1,MM,MM3,high,X202107290645,ZJ,棕背伯劳,3,Lanius schach,PASSERIFORMES,伯劳科,Laniidae,Lanius,63,679,MM3X202107290645Lanius schach
2,YJ,YJ1,high,X202108220700,HXL,白头鹎,20,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,YJ1X202108220700Pycnonotus sinensis
2,YJ,YJ1,high,X202108220700,HXL,纯色山鹪莺,2,Prinia inornata,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,959,YJ1X202108220700Prinia inornata
2,YJ,YJ1,high,X202108220700,HXL,褐翅鸦鹃,2,Centropus sinensis,CUCULIFORMES,杜鹃科,Cuculidae,Centropus,39,478,YJ1X202108220700Centropus sinensis
2,YJ,YJ1,high,X202108220700,HXL,黑喉噪鹛,1,Pterorhinus chinensis,PASSERIFORMES,噪鹛科,Leiothrichidae,Pterorhinus,88,1068,YJ1X202108220700Pterorhinus chinensis
2,YJ,YJ1,high,X202108220700,HXL,红耳鹎,5,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,YJ1X202108220700Pycnonotus jocosus
2,YJ,YJ1,high,X202108220700,HXL,红胸啄花鸟,1,Dicaeum ignipectus,PASSERIFORMES,啄花鸟科,Dicaeidae,Dicaeum,104,1338,YJ1X202108220700Dicaeum ignipectus
2,YJ,YJ1,high,X202108220700,HXL,长尾缝叶莺,11,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,YJ1X202108220700Orthotomus sutorius
2,YJ,YJ1,high,X202108220700,HXL,棕背伯劳,2,Lanius schach,PASSERIFORMES,伯劳科,Laniidae,Lanius,63,679,YJ1X202108220700Lanius schach
2,YJ,YJ1,high,X202108220700,HXL,棕颈钩嘴鹛,3,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,YJ1X202108220700Pomatorhinus ruficollis
2,YJ,YJ2,high,X202108220720,CHW,暗绿绣眼鸟,19,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,YJ2X202108220720Zosterops simplex
2,YJ,YJ2,high,X202108220720,CHW,白头鹎,5,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,YJ2X202108220720Pycnonotus sinensis
2,YJ,YJ2,high,X202108220720,CHW,褐翅鸦鹃,1,Centropus sinensis,CUCULIFORMES,杜鹃科,Cuculidae,Centropus,39,478,YJ2X202108220720Centropus sinensis
2,YJ,YJ2,high,X202108220720,CHW,红耳鹎,30,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,YJ2X202108220720Pycnonotus jocosus
2,YJ,YJ2,high,X202108220720,CHW,小白腰雨燕,6,Apus nipalensis,APODIFORMES,雨燕科,Apodidae,Apus,45,551,YJ2X202108220720Apus nipalensis
2,YJ,YJ2,high,X202108220720,CHW,长尾缝叶莺,2,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,YJ2X202108220720Orthotomus sutorius
2,YJ,YJ2,high,X202108220720,CHW,棕颈钩嘴鹛,2,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,YJ2X202108220720Pomatorhinus ruficollis
2,YJ,YJ3,high,X202108220710,YZZ,暗绿绣眼鸟,2,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,YJ3X202108220710Zosterops simplex
2,YJ,YJ3,high,X202108220710,YZZ,白头鹎,7,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,YJ3X202108220710Pycnonotus sinensis
2,YJ,YJ3,high,X202108220710,YZZ,斑文鸟,25,Lonchura punctulata,PASSERIFORMES,梅花雀科,Estrildidae,Lonchura,108,1368,YJ3X202108220710Lonchura punctulata
2,YJ,YJ3,high,X202108220710,YZZ,红耳鹎,10,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,YJ3X202108220710Pycnonotus jocosus
2,YJ,YJ3,high,X202108220710,YZZ,画眉,1,Garrulax canorus,PASSERIFORMES,噪鹛科,Leiothrichidae,Garrulax,88,1050,YJ3X202108220710Garrulax canorus
2,YJ,YJ3,high,X202108220710,YZZ,黄腹山鹪莺,1,Prinia flaviventris,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,958,YJ3X202108220710Prinia flaviventris
2,YJ,YJ3,high,X202108220710,YZZ,棕背伯劳,1,Lanius schach,PASSERIFORMES,伯劳科,Laniidae,Lanius,63,679,YJ3X202108220710Lanius schach
2,YJ,YJ3,high,X202108220710,YZZ,棕颈钩嘴鹛,4,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,YJ3X202108220710Pomatorhinus ruficollis
2,YJ,YJ1,high,X202108221720,HXL,暗绿绣眼鸟,2,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,YJ1X202108221720Zosterops simplex
2,YJ,YJ1,high,X202108221720,HXL,白头鹎,7,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,YJ1X202108221720Pycnonotus sinensis
2,YJ,YJ1,high,X202108221720,HXL,大拟啄木鸟,1,Psilopogon virens,PICIFORMES,拟啄木鸟科,Megalaimidae,Psilopogon,52,583,YJ1X202108221720Psilopogon virens
2,YJ,YJ1,high,X202108221720,HXL,褐翅鸦鹃,3,Centropus sinensis,CUCULIFORMES,杜鹃科,Cuculidae,Centropus,39,478,YJ1X202108221720Centropus sinensis
2,YJ,YJ1,high,X202108221720,HXL,黑喉噪鹛,2,Pterorhinus chinensis,PASSERIFORMES,噪鹛科,Leiothrichidae,Pterorhinus,88,1068,YJ1X202108221720Pterorhinus chinensis
2,YJ,YJ1,high,X202108221720,HXL,红耳鹎,10,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,YJ1X202108221720Pycnonotus jocosus
2,YJ,YJ1,high,X202108221720,HXL,黄腹山鹪莺,4,Prinia flaviventris,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,958,YJ1X202108221720Prinia flaviventris
2,YJ,YJ1,high,X202108221720,HXL,长尾缝叶莺,6,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,YJ1X202108221720Orthotomus sutorius
2,YJ,YJ1,high,X202108221720,HXL,棕背伯劳,1,Lanius schach,PASSERIFORMES,伯劳科,Laniidae,Lanius,63,679,YJ1X202108221720Lanius schach
2,YJ,YJ1,high,X202108221720,HXL,棕颈钩嘴鹛,3,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,YJ1X202108221720Pomatorhinus ruficollis
2,YJ,YJ2,high,X202108221800,YZZ,白头鹎,5,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,YJ2X202108221800Pycnonotus sinensis
2,YJ,YJ2,high,X202108221800,YZZ,纯色山鹪莺,1,Prinia inornata,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,959,YJ2X202108221800Prinia inornata
2,YJ,YJ2,high,X202108221800,YZZ,褐翅鸦鹃,3,Centropus sinensis,CUCULIFORMES,杜鹃科,Cuculidae,Centropus,39,478,YJ2X202108221800Centropus sinensis
2,YJ,YJ2,high,X202108221800,YZZ,红耳鹎,17,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,YJ2X202108221800Pycnonotus jocosus
2,YJ,YJ2,high,X202108221800,YZZ,黄腹山鹪莺,2,Prinia flaviventris,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,958,YJ2X202108221800Prinia flaviventris
2,YJ,YJ2,high,X202108221800,YZZ,棕颈钩嘴鹛,5,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,YJ2X202108221800Pomatorhinus ruficollis
2,YJ,YJ3,high,X202108221740,CHW,白头鹎,6,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,YJ3X202108221740Pycnonotus sinensis
2,YJ,YJ3,high,X202108221740,CHW,白腰文鸟,3,Lonchura striata,PASSERIFORMES,梅花雀科,Estrildidae,Lonchura,108,1369,YJ3X202108221740Lonchura striata
2,YJ,YJ3,high,X202108221740,CHW,斑文鸟,25,Lonchura punctulata,PASSERIFORMES,梅花雀科,Estrildidae,Lonchura,108,1368,YJ3X202108221740Lonchura punctulata
2,YJ,YJ3,high,X202108221740,CHW,褐翅鸦鹃,1,Centropus sinensis,CUCULIFORMES,杜鹃科,Cuculidae,Centropus,39,478,YJ3X202108221740Centropus sinensis
2,YJ,YJ3,high,X202108221740,CHW,红耳鹎,16,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,YJ3X202108221740Pycnonotus jocosus
2,YJ,YJ3,high,X202108221740,CHW,小白腰雨燕,4,Apus nipalensis,APODIFORMES,雨燕科,Apodidae,Apus,45,551,YJ3X202108221740Apus nipalensis
2,YJ,YJ3,high,X202108221740,CHW,长尾缝叶莺,5,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,YJ3X202108221740Orthotomus sutorius
2,YJ,YJ3,high,X202108221740,CHW,棕背伯劳,3,Lanius schach,PASSERIFORMES,伯劳科,Laniidae,Lanius,63,679,YJ3X202108221740Lanius schach
2,YJ,YJ3,high,X202108221740,CHW,棕颈钩嘴鹛,1,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,YJ3X202108221740Pomatorhinus ruficollis
2,YJ,YJ1,high,X202108230650,HXL,白喉红臀鹎,14,Pycnonotus aurigaster,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,817,YJ1X202108230650Pycnonotus aurigaster
2,YJ,YJ1,high,X202108230650,HXL,大拟啄木鸟,1,Psilopogon virens,PICIFORMES,拟啄木鸟科,Megalaimidae,Psilopogon,52,583,YJ1X202108230650Psilopogon virens
2,YJ,YJ1,high,X202108230650,HXL,黑喉噪鹛,1,Pterorhinus chinensis,PASSERIFORMES,噪鹛科,Leiothrichidae,Pterorhinus,88,1068,YJ1X202108230650Pterorhinus chinensis
2,YJ,YJ1,high,X202108230650,HXL,红耳鹎,7,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,YJ1X202108230650Pycnonotus jocosus
2,YJ,YJ1,high,X202108230650,HXL,黄腹山鹪莺,1,Prinia flaviventris,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,958,YJ1X202108230650Prinia flaviventris
2,YJ,YJ1,high,X202108230650,HXL,鹊鸲,1,Copsychus saularis,PASSERIFORMES,鹟科,Muscicapidae,Copsychus,101,1220,YJ1X202108230650Copsychus saularis
2,YJ,YJ1,high,X202108230650,HXL,长尾缝叶莺,4,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,YJ1X202108230650Orthotomus sutorius
2,YJ,YJ1,high,X202108230650,HXL,棕背伯劳,1,Lanius schach,PASSERIFORMES,伯劳科,Laniidae,Lanius,63,679,YJ1X202108230650Lanius schach
2,YJ,YJ1,high,X202108230650,HXL,棕颈钩嘴鹛,3,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,YJ1X202108230650Pomatorhinus ruficollis
2,YJ,YJ2,high,X202108230720,CHW,暗绿绣眼鸟,4,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,YJ2X202108230720Zosterops simplex
2,YJ,YJ2,high,X202108230720,CHW,白头鹎,12,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,YJ2X202108230720Pycnonotus sinensis
2,YJ,YJ2,high,X202108230720,CHW,大嘴乌鸦,2,Corvus macrorhynchos,PASSERIFORMES,鸦科,Corvidae,Corvus,69,744,YJ2X202108230720Corvus macrorhynchos
2,YJ,YJ2,high,X202108230720,CHW,褐翅鸦鹃,4,Centropus sinensis,CUCULIFORMES,杜鹃科,Cuculidae,Centropus,39,478,YJ2X202108230720Centropus sinensis
2,YJ,YJ2,high,X202108230720,CHW,黑短脚鹎,1,Hypsipetes leucocephalus,PASSERIFORMES,鹎科,Pycnonotidae,Hypsipetes,76,804,YJ2X202108230720Hypsipetes leucocephalus
2,YJ,YJ2,high,X202108230720,CHW,红耳鹎,24,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,YJ2X202108230720Pycnonotus jocosus
2,YJ,YJ2,high,X202108230720,CHW,黄腹山鹪莺,2,Prinia flaviventris,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,958,YJ2X202108230720Prinia flaviventris
2,YJ,YJ2,high,X202108230720,CHW,小白腰雨燕,1,Apus nipalensis,APODIFORMES,雨燕科,Apodidae,Apus,45,551,YJ2X202108230720Apus nipalensis
2,YJ,YJ2,high,X202108230720,CHW,长尾缝叶莺,3,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,YJ2X202108230720Orthotomus sutorius
2,YJ,YJ2,high,X202108230720,CHW,棕背伯劳,1,Lanius schach,PASSERIFORMES,伯劳科,Laniidae,Lanius,63,679,YJ2X202108230720Lanius schach
2,YJ,YJ2,high,X202108230720,CHW,棕颈钩嘴鹛,4,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,YJ2X202108230720Pomatorhinus ruficollis
2,YJ,YJ3,high,X202108230710,YZZ,白头鹎,18,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,YJ3X202108230710Pycnonotus sinensis
2,YJ,YJ3,high,X202108230710,YZZ,白腰文鸟,29,Lonchura striata,PASSERIFORMES,梅花雀科,Estrildidae,Lonchura,108,1369,YJ3X202108230710Lonchura striata
2,YJ,YJ3,high,X202108230710,YZZ,纯色山鹪莺,5,Prinia inornata,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,959,YJ3X202108230710Prinia inornata
2,YJ,YJ3,high,X202108230710,YZZ,红耳鹎,13,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,YJ3X202108230710Pycnonotus jocosus
2,YJ,YJ3,high,X202108230710,YZZ,画眉,3,Garrulax canorus,PASSERIFORMES,噪鹛科,Leiothrichidae,Garrulax,88,1050,YJ3X202108230710Garrulax canorus
2,YJ,YJ3,high,X202108230710,YZZ,珠颈斑鸠,3,Spilopelia chinensis,COLUMBIFORMES,鸠鸽科,Columbidae,Spilopelia,38,459,YJ3X202108230710Spilopelia chinensis
2,YJ,YJ3,high,X202108230710,YZZ,棕背伯劳,3,Lanius schach,PASSERIFORMES,伯劳科,Laniidae,Lanius,63,679,YJ3X202108230710Lanius schach
2,YJ,YJ3,high,X202108230710,YZZ,棕颈钩嘴鹛,2,Pomatorhinus ruficollis,PASSERIFORMES,鹛科,Timaliidae,Pomatorhinus,85,975,YJ3X202108230710Pomatorhinus ruficollis
2,TS,TS2,high,X202108231710,YZZ,白头鹎,1,Pycnonotus sinensis,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,812,TS2X202108231710Pycnonotus sinensis
2,TS,TS2,high,X202108231710,YZZ,白胸苦恶鸟,1,Amaurornis phoenicurus,GRUIFORMES,秧鸡科,Rallidae,Amaurornis,22,290,TS2X202108231710Amaurornis phoenicurus
2,TS,TS2,high,X202108231710,YZZ,黑卷尾,1,Dicrurus macrocercus,PASSERIFORMES,卷尾科,Dicruridae,Dicrurus,66,705,TS2X202108231710Dicrurus macrocercus
2,TS,TS2,high,X202108231710,YZZ,红耳鹎,7,Pycnonotus jocosus,PASSERIFORMES,鹎科,Pycnonotidae,Pycnonotus,76,814,TS2X202108231710Pycnonotus jocosus
2,TS,TS2,high,X202108231710,YZZ,红胸啄花鸟,1,Dicaeum ignipectus,PASSERIFORMES,啄花鸟科,Dicaeidae,Dicaeum,104,1338,TS2X202108231710Dicaeum ignipectus
2,TS,TS2,high,X202108231710,YZZ,黄腹山鹪莺,1,Prinia flaviventris,PASSERIFORMES,扇尾莺科,Cisticolidae,Prinia,84,958,TS2X202108231710Prinia flaviventris
2,TS,TS2,high,X202108231710,YZZ,绿嘴地鹃,1,Phaenicophaeus tristis,CUCULIFORMES,杜鹃科,Cuculidae,Phaenicophaeus,39,480,TS2X202108231710Phaenicophaeus tristis
2,TS,TS2,high,X202108231710,YZZ,乌鸫,2,Turdus mandarinus,PASSERIFORMES,鸫科,Turdidae,Turdus,100,1197,TS2X202108231710Turdus mandarinus
2,TS,TS2,high,X202108231710,YZZ,长尾缝叶莺,1,Orthotomus sutorius,PASSERIFORMES,扇尾莺科,Cisticolidae,Orthotomus,84,960,TS2X202108231710Orthotomus sutorius
2,TS,TS2,high,X202108231710,YZZ,棕背伯劳,1,Lanius schach,PASSERIFORMES,伯劳科,Laniidae,Lanius,63,679,TS2X202108231710Lanius schach
2,TS,TS3,high,X202108231710,CHW,暗绿绣眼鸟,16,Zosterops simplex,PASSERIFORMES,绣眼鸟科,Zosteropidae,Zosterops,91,1132,TS3X202108231710Zosterops simplex
2,TS,TS3,high,X202108231710,CHW,八哥,5,Acridotheres cristatellus,PASSERIFORMES,椋鸟科,Sturnidae,Acridotheres,99,1165,TS3X202108231710Acridotheres cristatellus
